playlist a,playlist b,common artists, unique artists
"moon_wives","combat_boss",5,73
"moon_wives","battle_-_horror_-_dark_fantasy_rpg",3,25
"moon_wives","monsters_orcs",0,24
"moon_wives","combat_standard",5,61
"moon_wives","dd_underdark",3,60
"moon_wives","doom",0,17
"moon_wives","beautiful_emotional_music",0,117
"moon_wives","mood_creepy",5,49
"moon_wives","situation_stealth",4,38
"moon_wives","rpg_epic_action_music",0,66
"moon_wives","otherworld",0,20
"moon_wives","russell_shaw_pinnacle_tracks",0,16
"moon_wives","battle_-_epic_-_dark_fantasy_rpg",2,22
"moon_wives","dd_sacred",3,57
"moon_wives","monsters_goblins",1,19
"moon_wives","local_-_temple_-_dark_fantasy_rpg",1,21
"moon_wives","monsters_aberrations",0,28
"moon_wives","dd_wild_action",6,28
"moon_wives","local_-_sea_-_dark_fantasy_rpg",2,17
"moon_wives","ambient_storm",0,21
"moon_wives","ominous",3,34
"moon_wives","music_evil",1,23
"moon_wives","dd_hardcore_action",1,36
"moon_wives","dd_boss_battles",8,60
"moon_wives","mood_-_dark_-_dark_fantasy_rpg",2,31
"moon_wives","intensity_3",1,25
"moon_wives","ambient_forest",0,23
"moon_wives","dd_astral",0,52
"moon_wives","dd_fierce_action",6,36
"moon_wives","sad",1,30
"moon_wives","dd_the_wilds",3,48
"moon_wives","dd_creepy",3,41
"moon_wives","intensity_2",2,21
"moon_wives","dd_cinematic",3,61
"moon_wives","mood_pleasant",3,52
"moon_wives","combat_horrifying",5,24
"moon_wives","atmosphere_the_manor",1,26
"moon_wives","atmosphere_the_underdark",0,25
"moon_wives","mood_ominous",5,74
"moon_wives","ambient_ocean",0,21
"moon_wives","local_-_nature_-_dark_fantasy_rpg",1,26
"moon_wives","idle__peaceful",3,37
"moon_wives","mood_triumphant",1,38
"moon_wives","intensity_1",1,28
"moon_wives","dd_dungeons",4,66
"moon_wives","royal_qualms",0,16
"moon_wives","blood_moon",2,20
"moon_wives","music_safe",1,33
"moon_wives","atmosphere_town",1,19
"moon_wives","valormore",1,22
"moon_wives","rpg_background_music",8,137
"moon_wives","dd_fantasy_overworld",7,93
"moon_wives","music_catharsis",4,23
"moon_wives","mood_-_victory_-_dark_fantasy_rpg",1,20
"moon_wives","pot_rivellon",2,31
"moon_wives","fantasymusic",2,38
"atmosphere_temple","battle_standard",1,11
"atmosphere_temple","mood__ominous",1,16
"atmosphere_temple","erebos",1,21
"atmosphere_temple","knights_of_shallow_lake",0,25
"atmosphere_temple","helviti_batr_vessels_to_elsewhere",1,15
"atmosphere_temple","lurkers_below",1,18
"atmosphere_temple","hearthstone",1,21
"atmosphere_temple","pot_tyr",2,29
"atmosphere_temple","atmosphere_nature",2,29
"atmosphere_temple","grave_lady",0,12
"atmosphere_temple","dnd",0,6
"atmosphere_temple","music_intrigue",2,24
"atmosphere_temple","critical_role",0,7
"atmosphere_temple","music_tavern",1,8
"atmosphere_temple","monsters_undead",0,19
"atmosphere_temple","dark__creepy",0,29
"atmosphere_temple","atmosphere_the_town",2,63
"atmosphere_temple","dd_ravenloft",1,56
"atmosphere_temple","ambient_cavern",0,6
"atmosphere_temple","mystical",0,14
"atmosphere_temple","skt_maelstrom",0,9
"atmosphere_temple","tropical",0,5
"atmosphere_temple","local_-_castle_-_dark_fantasy_rpg",0,11
"atmosphere_temple","unholy_place",0,15
"atmosphere_temple","ambient_mystical",0,6
"atmosphere_temple","monsters_hags",0,17
"atmosphere_temple","dd_synth_dungeon",1,37
"atmosphere_temple","mood_-_ghosts_-_dark_fantasy_rpg",1,12
"atmosphere_temple","horror",0,15
"atmosphere_temple","music_combat_normal",2,29
"atmosphere_temple","mysterious",1,15
"atmosphere_temple","music_awe",1,12
"atmosphere_temple","music_desert",0,27
"atmosphere_temple","dd_desolation",1,66
"atmosphere_temple","dd_traveling_tinkerers__traders",0,23
"atmosphere_temple","monsters_dragons",0,7
"atmosphere_temple","arabian_nights",0,63
"atmosphere_temple","monsters_tribesmen",0,15
"atmosphere_temple","music_sneaky",0,13
"atmosphere_temple","local_-_dungeon_-_dark_fantasy_rpg",1,27
"atmosphere_temple","peaceful_fantasy_music",0,32
"atmosphere_temple","rpg_action_music",2,91
"atmosphere_temple","local_-_city_-_dark_fantasy_rpg",0,23
"atmosphere_temple","local_-_inn_-_dark_fantasy_rpg",1,12
"atmosphere_temple","situation_chase",1,40
"atmosphere_temple","mood_-_war_-_dark_fantasy_rpg",0,9
"atmosphere_temple","atmosphere_the_desert",0,24
"atmosphere_temple","sea_shanties",0,32
"atmosphere_temple","dd_space",0,35
"atmosphere_temple","dd_a_pleasant_village",0,59
"atmosphere_temple","mood_-_goth_-_dark_fantasy_rpg",0,7
"atmosphere_temple","dd_taverns",0,43
"atmosphere_temple","dd_night_in_the_city",1,35
"atmosphere_temple","ambient_mountain_pass",0,5
"atmosphere_temple","rpg_dark_music",2,95
"atmosphere_temple","dd_sci-fi_action",0,24
"atmosphere_temple","mood_-_fey_-_dark_fantasy_rpg",0,9
"atmosphere_temple","local_-_tribal_-_dark_fantasy_rpg",1,20
"atmosphere_temple","setting_chult",0,10
"atmosphere_temple","atmosphere_the_capital",0,8
"atmosphere_temple","rpg_royal_court_ambiance",0,231
"atmosphere_temple","holy_ground",1,17
"atmosphere_temple","dd_ancient_ruins",1,45
"atmosphere_temple","atmosphere_the_saloon",0,7
"atmosphere_temple","atmosphere_the_tavern",1,24
"atmosphere_temple","atmosphere_the_road",3,66
"atmosphere_temple","dd_action_time",1,61
"atmosphere_temple","music_wistful",1,13
"atmosphere_temple","atmosphere_the_dungeon",0,11
"atmosphere_temple","desolate",0,5
"atmosphere_temple","combat_epic",2,58
"atmosphere_temple","combat_duel",1,34
"atmosphere_temple","dark_haunting_music",0,123
"atmosphere_temple","atmosphere_the_wild",2,88
"atmosphere_temple","combat_tough",2,76
"atmosphere_temple","music_suspense",2,20
"atmosphere_temple","mood_-_funny_-_dark_fantasy_rpg",0,8
"atmosphere_temple","music_adventure",1,6
"atmosphere_temple","manor__royalty",1,18
"atmosphere_temple","large_scale_battle",0,6
"atmosphere_temple","mood_mysterious",1,46
"atmosphere_temple","strahd_-_strahd",1,37
"atmosphere_temple","boss_favorites",1,12
"atmosphere_temple","challenge__chase_scenes",0,15
"atmosphere_temple","atmosphere_the_fey",1,14
"atmosphere_temple","mood_-_danger_-_dark_fantasy_rpg",1,16
"atmosphere_temple","setting_barovia",0,15
"atmosphere_temple","mood_-_death_-_dark_fantasy_rpg",0,19
"atmosphere_temple","city",3,45
"atmosphere_temple","mood_tense",1,46
"atmosphere_temple","village__pub",0,21
"atmosphere_temple","road",0,16
"atmosphere_temple","mood_serious",2,59
"atmosphere_temple","music_combat_brutal",1,22
"atmosphere_temple","mood_-_mistery_-_dark_fantasy_rpg",0,21
"atmosphere_temple","battle_-_regular_-_dark_fantasy_rpg",0,21
"atmosphere_temple","mood_somber",2,68
"atmosphere_temple","dd_horrific_action",1,26
"atmosphere_temple","a_fated_duel",0,5
"atmosphere_temple","mood_denouement",2,24
"atmosphere_temple","monsters_giants",0,24
"atmosphere_temple","mood_joyful",0,16
"atmosphere_temple","mood_-_calm_-_dark_fantasy_rpg",1,22
"atmosphere_temple","dd_haunted_house",0,44
"atmosphere_temple","mood_-_tension_-_dark_fantasy_rpg",1,18
"atmosphere_temple","monsters_beasts",0,8
"atmosphere_temple","mood_ridiculous",0,14
"atmosphere_temple","thrash",0,6
"atmosphere_temple","dd_cyber_action",0,44
"atmosphere_temple","combat_boss",2,68
"atmosphere_temple","battle_-_horror_-_dark_fantasy_rpg",0,20
"atmosphere_temple","monsters_orcs",0,13
"atmosphere_temple","combat_standard",2,56
"atmosphere_temple","dd_underdark",2,51
"atmosphere_temple","doom",0,6
"atmosphere_temple","beautiful_emotional_music",0,106
"atmosphere_temple","mood_creepy",1,46
"atmosphere_temple","situation_stealth",1,33
"atmosphere_temple","rpg_epic_action_music",1,53
"atmosphere_temple","otherworld",0,9
"atmosphere_temple","russell_shaw_pinnacle_tracks",0,5
"atmosphere_temple","battle_-_epic_-_dark_fantasy_rpg",0,15
"atmosphere_temple","dd_sacred",0,52
"atmosphere_temple","monsters_goblins",0,10
"atmosphere_temple","local_-_temple_-_dark_fantasy_rpg",0,12
"atmosphere_temple","monsters_aberrations",0,17
"atmosphere_temple","dd_wild_action",0,29
"atmosphere_temple","local_-_sea_-_dark_fantasy_rpg",0,10
"atmosphere_temple","ambient_storm",0,10
"atmosphere_temple","ominous",1,27
"atmosphere_temple","music_evil",1,12
"atmosphere_temple","dd_hardcore_action",0,27
"atmosphere_temple","dd_boss_battles",1,63
"atmosphere_temple","mood_-_dark_-_dark_fantasy_rpg",0,24
"atmosphere_temple","intensity_3",0,16
"atmosphere_temple","ambient_forest",0,12
"atmosphere_temple","dd_astral",0,41
"atmosphere_temple","dd_fierce_action",0,37
"atmosphere_temple","sad",1,19
"atmosphere_temple","dd_the_wilds",0,43
"atmosphere_temple","dd_creepy",0,36
"atmosphere_temple","intensity_2",0,14
"atmosphere_temple","dd_cinematic",0,56
"atmosphere_temple","mood_pleasant",2,43
"atmosphere_temple","combat_horrifying",0,23
"atmosphere_temple","atmosphere_the_manor",1,15
"atmosphere_temple","atmosphere_the_underdark",0,14
"atmosphere_temple","mood_ominous",1,71
"atmosphere_temple","ambient_ocean",0,10
"atmosphere_temple","local_-_nature_-_dark_fantasy_rpg",0,17
"atmosphere_temple","idle__peaceful",1,30
"atmosphere_temple","mood_triumphant",1,27
"atmosphere_temple","intensity_1",1,17
"atmosphere_temple","dd_dungeons",1,61
"atmosphere_temple","royal_qualms",0,5
"atmosphere_temple","blood_moon",0,13
"atmosphere_temple","music_safe",1,22
"atmosphere_temple","atmosphere_town",1,8
"atmosphere_temple","valormore",1,11
"atmosphere_temple","rpg_background_music",2,138
"atmosphere_temple","dd_fantasy_overworld",2,92
"atmosphere_temple","music_catharsis",2,16
"atmosphere_temple","mood_-_victory_-_dark_fantasy_rpg",1,9
"atmosphere_temple","pot_rivellon",3,18
"atmosphere_temple","fantasymusic",2,27
"battle_standard","mood__ominous",4,15
"battle_standard","erebos",6,16
"battle_standard","knights_of_shallow_lake",2,26
"battle_standard","helviti_batr_vessels_to_elsewhere",1,20
"battle_standard","lurkers_below",5,15
"battle_standard","hearthstone",5,18
"battle_standard","pot_tyr",5,28
"battle_standard","atmosphere_nature",3,32
"battle_standard","grave_lady",0,17
"battle_standard","dnd",0,11
"battle_standard","music_intrigue",4,25
"battle_standard","critical_role",3,6
"battle_standard","music_tavern",2,11
"battle_standard","monsters_undead",4,16
"battle_standard","dark__creepy",3,28
"battle_standard","atmosphere_the_town",5,62
"battle_standard","dd_ravenloft",2,59
"battle_standard","ambient_cavern",0,11
"battle_standard","mystical",1,17
"battle_standard","skt_maelstrom",0,14
"battle_standard","tropical",0,10
"battle_standard","local_-_castle_-_dark_fantasy_rpg",0,16
"battle_standard","unholy_place",2,16
"battle_standard","ambient_mystical",0,11
"battle_standard","monsters_hags",1,20
"battle_standard","dd_synth_dungeon",0,44
"battle_standard","mood_-_ghosts_-_dark_fantasy_rpg",1,17
"battle_standard","horror",2,16
"battle_standard","music_combat_normal",8,22
"battle_standard","mysterious",2,18
"battle_standard","music_awe",3,13
"battle_standard","music_desert",1,30
"battle_standard","dd_desolation",3,67
"battle_standard","dd_traveling_tinkerers__traders",1,26
"battle_standard","monsters_dragons",1,10
"battle_standard","arabian_nights",0,68
"battle_standard","monsters_tribesmen",2,16
"battle_standard","music_sneaky",2,14
"battle_standard","local_-_dungeon_-_dark_fantasy_rpg",2,30
"battle_standard","peaceful_fantasy_music",0,37
"battle_standard","rpg_action_music",5,90
"battle_standard","local_-_city_-_dark_fantasy_rpg",2,24
"battle_standard","local_-_inn_-_dark_fantasy_rpg",2,15
"battle_standard","situation_chase",1,45
"battle_standard","mood_-_war_-_dark_fantasy_rpg",1,12
"battle_standard","atmosphere_the_desert",1,27
"battle_standard","sea_shanties",0,37
"battle_standard","dd_space",0,40
"battle_standard","dd_a_pleasant_village",3,58
"battle_standard","mood_-_goth_-_dark_fantasy_rpg",1,10
"battle_standard","dd_taverns",3,42
"battle_standard","dd_night_in_the_city",3,36
"battle_standard","ambient_mountain_pass",0,10
"battle_standard","rpg_dark_music",3,98
"battle_standard","dd_sci-fi_action",0,29
"battle_standard","mood_-_fey_-_dark_fantasy_rpg",0,14
"battle_standard","local_-_tribal_-_dark_fantasy_rpg",1,25
"battle_standard","setting_chult",0,15
"battle_standard","atmosphere_the_capital",0,13
"battle_standard","rpg_royal_court_ambiance",0,236
"battle_standard","holy_ground",2,20
"battle_standard","dd_ancient_ruins",4,44
"battle_standard","atmosphere_the_saloon",0,12
"battle_standard","atmosphere_the_tavern",3,25
"battle_standard","atmosphere_the_road",6,65
"battle_standard","dd_action_time",5,58
"battle_standard","music_wistful",2,16
"battle_standard","atmosphere_the_dungeon",2,12
"battle_standard","desolate",0,10
"battle_standard","combat_epic",4,59
"battle_standard","combat_duel",2,37
"battle_standard","dark_haunting_music",0,128
"battle_standard","atmosphere_the_wild",5,87
"battle_standard","combat_tough",5,75
"battle_standard","music_suspense",6,17
"battle_standard","mood_-_funny_-_dark_fantasy_rpg",0,13
"battle_standard","music_adventure",1,11
"battle_standard","manor__royalty",1,23
"battle_standard","large_scale_battle",0,11
"battle_standard","mood_mysterious",5,43
"battle_standard","strahd_-_strahd",1,42
"battle_standard","boss_favorites",1,17
"battle_standard","challenge__chase_scenes",1,18
"battle_standard","atmosphere_the_fey",2,17
"battle_standard","mood_-_danger_-_dark_fantasy_rpg",1,21
"battle_standard","setting_barovia",1,18
"battle_standard","mood_-_death_-_dark_fantasy_rpg",1,22
"battle_standard","city",4,48
"battle_standard","mood_tense",3,47
"battle_standard","village__pub",3,20
"battle_standard","road",1,19
"battle_standard","mood_serious",6,56
"battle_standard","music_combat_brutal",2,25
"battle_standard","mood_-_mistery_-_dark_fantasy_rpg",1,24
"battle_standard","battle_-_regular_-_dark_fantasy_rpg",1,24
"battle_standard","mood_somber",5,67
"battle_standard","dd_horrific_action",0,33
"battle_standard","a_fated_duel",0,10
"battle_standard","mood_denouement",1,31
"battle_standard","monsters_giants",2,25
"battle_standard","mood_joyful",0,21
"battle_standard","mood_-_calm_-_dark_fantasy_rpg",1,27
"battle_standard","dd_haunted_house",2,45
"battle_standard","mood_-_tension_-_dark_fantasy_rpg",0,25
"battle_standard","monsters_beasts",0,13
"battle_standard","mood_ridiculous",1,17
"battle_standard","thrash",0,11
"battle_standard","dd_cyber_action",0,49
"battle_standard","combat_boss",5,67
"battle_standard","battle_-_horror_-_dark_fantasy_rpg",0,25
"battle_standard","monsters_orcs",0,18
"battle_standard","combat_standard",6,53
"battle_standard","dd_underdark",5,50
"battle_standard","doom",0,11
"battle_standard","beautiful_emotional_music",0,111
"battle_standard","mood_creepy",5,43
"battle_standard","situation_stealth",2,36
"battle_standard","rpg_epic_action_music",0,60
"battle_standard","otherworld",0,14
"battle_standard","russell_shaw_pinnacle_tracks",0,10
"battle_standard","battle_-_epic_-_dark_fantasy_rpg",1,18
"battle_standard","dd_sacred",3,51
"battle_standard","monsters_goblins",1,13
"battle_standard","local_-_temple_-_dark_fantasy_rpg",1,15
"battle_standard","monsters_aberrations",1,20
"battle_standard","dd_wild_action",1,32
"battle_standard","local_-_sea_-_dark_fantasy_rpg",2,11
"battle_standard","ambient_storm",0,15
"battle_standard","ominous",3,28
"battle_standard","music_evil",3,13
"battle_standard","dd_hardcore_action",0,32
"battle_standard","dd_boss_battles",2,66
"battle_standard","mood_-_dark_-_dark_fantasy_rpg",2,25
"battle_standard","intensity_3",2,17
"battle_standard","ambient_forest",0,17
"battle_standard","dd_astral",1,44
"battle_standard","dd_fierce_action",3,36
"battle_standard","sad",0,26
"battle_standard","dd_the_wilds",4,40
"battle_standard","dd_creepy",2,37
"battle_standard","intensity_2",1,17
"battle_standard","dd_cinematic",1,59
"battle_standard","mood_pleasant",4,44
"battle_standard","combat_horrifying",1,26
"battle_standard","atmosphere_the_manor",0,22
"battle_standard","atmosphere_the_underdark",1,17
"battle_standard","mood_ominous",6,66
"battle_standard","ambient_ocean",0,15
"battle_standard","local_-_nature_-_dark_fantasy_rpg",0,22
"battle_standard","idle__peaceful",4,29
"battle_standard","mood_triumphant",3,28
"battle_standard","intensity_1",2,20
"battle_standard","dd_dungeons",5,58
"battle_standard","royal_qualms",0,10
"battle_standard","blood_moon",2,14
"battle_standard","music_safe",5,19
"battle_standard","atmosphere_town",3,9
"battle_standard","valormore",4,10
"battle_standard","rpg_background_music",7,133
"battle_standard","dd_fantasy_overworld",6,89
"battle_standard","music_catharsis",3,19
"battle_standard","mood_-_victory_-_dark_fantasy_rpg",1,14
"battle_standard","pot_rivellon",5,19
"battle_standard","fantasymusic",4,28
"mood__ominous","erebos",5,23
"mood__ominous","knights_of_shallow_lake",3,29
"mood__ominous","helviti_batr_vessels_to_elsewhere",3,21
"mood__ominous","lurkers_below",6,18
"mood__ominous","hearthstone",3,27
"mood__ominous","pot_tyr",2,39
"mood__ominous","atmosphere_nature",3,37
"mood__ominous","grave_lady",1,20
"mood__ominous","dnd",0,16
"mood__ominous","music_intrigue",2,34
"mood__ominous","critical_role",2,13
"mood__ominous","music_tavern",1,18
"mood__ominous","monsters_undead",2,25
"mood__ominous","dark__creepy",2,35
"mood__ominous","atmosphere_the_town",3,71
"mood__ominous","dd_ravenloft",3,62
"mood__ominous","ambient_cavern",0,16
"mood__ominous","mystical",0,24
"mood__ominous","skt_maelstrom",0,19
"mood__ominous","tropical",0,15
"mood__ominous","local_-_castle_-_dark_fantasy_rpg",0,21
"mood__ominous","unholy_place",2,21
"mood__ominous","ambient_mystical",0,16
"mood__ominous","monsters_hags",0,27
"mood__ominous","dd_synth_dungeon",0,49
"mood__ominous","mood_-_ghosts_-_dark_fantasy_rpg",2,20
"mood__ominous","horror",0,25
"mood__ominous","music_combat_normal",4,35
"mood__ominous","mysterious",1,25
"mood__ominous","music_awe",3,18
"mood__ominous","music_desert",1,35
"mood__ominous","dd_desolation",3,72
"mood__ominous","dd_traveling_tinkerers__traders",0,33
"mood__ominous","monsters_dragons",1,15
"mood__ominous","arabian_nights",0,73
"mood__ominous","monsters_tribesmen",1,23
"mood__ominous","music_sneaky",1,21
"mood__ominous","local_-_dungeon_-_dark_fantasy_rpg",1,37
"mood__ominous","peaceful_fantasy_music",0,42
"mood__ominous","rpg_action_music",3,99
"mood__ominous","local_-_city_-_dark_fantasy_rpg",1,31
"mood__ominous","local_-_inn_-_dark_fantasy_rpg",2,20
"mood__ominous","situation_chase",1,50
"mood__ominous","mood_-_war_-_dark_fantasy_rpg",1,17
"mood__ominous","atmosphere_the_desert",1,32
"mood__ominous","sea_shanties",0,42
"mood__ominous","dd_space",0,45
"mood__ominous","dd_a_pleasant_village",3,63
"mood__ominous","mood_-_goth_-_dark_fantasy_rpg",1,15
"mood__ominous","dd_taverns",1,51
"mood__ominous","dd_night_in_the_city",2,43
"mood__ominous","ambient_mountain_pass",0,15
"mood__ominous","rpg_dark_music",2,105
"mood__ominous","dd_sci-fi_action",0,34
"mood__ominous","mood_-_fey_-_dark_fantasy_rpg",0,19
"mood__ominous","local_-_tribal_-_dark_fantasy_rpg",1,30
"mood__ominous","setting_chult",0,20
"mood__ominous","atmosphere_the_capital",0,18
"mood__ominous","rpg_royal_court_ambiance",0,241
"mood__ominous","holy_ground",1,27
"mood__ominous","dd_ancient_ruins",4,49
"mood__ominous","atmosphere_the_saloon",0,17
"mood__ominous","atmosphere_the_tavern",2,32
"mood__ominous","atmosphere_the_road",5,72
"mood__ominous","dd_action_time",2,69
"mood__ominous","music_wistful",1,23
"mood__ominous","atmosphere_the_dungeon",1,19
"mood__ominous","desolate",0,15
"mood__ominous","combat_epic",4,64
"mood__ominous","combat_duel",0,46
"mood__ominous","dark_haunting_music",0,133
"mood__ominous","atmosphere_the_wild",3,96
"mood__ominous","combat_tough",2,86
"mood__ominous","music_suspense",3,28
"mood__ominous","mood_-_funny_-_dark_fantasy_rpg",0,18
"mood__ominous","music_adventure",1,16
"mood__ominous","manor__royalty",0,30
"mood__ominous","large_scale_battle",0,16
"mood__ominous","mood_mysterious",3,52
"mood__ominous","strahd_-_strahd",2,45
"mood__ominous","boss_favorites",2,20
"mood__ominous","challenge__chase_scenes",0,25
"mood__ominous","atmosphere_the_fey",2,22
"mood__ominous","mood_-_danger_-_dark_fantasy_rpg",2,24
"mood__ominous","setting_barovia",0,25
"mood__ominous","mood_-_death_-_dark_fantasy_rpg",2,25
"mood__ominous","city",2,57
"mood__ominous","mood_tense",2,54
"mood__ominous","village__pub",1,29
"mood__ominous","road",0,26
"mood__ominous","mood_serious",3,67
"mood__ominous","music_combat_brutal",1,32
"mood__ominous","mood_-_mistery_-_dark_fantasy_rpg",0,31
"mood__ominous","battle_-_regular_-_dark_fantasy_rpg",0,31
"mood__ominous","mood_somber",4,74
"mood__ominous","dd_horrific_action",0,38
"mood__ominous","a_fated_duel",0,15
"mood__ominous","mood_denouement",1,36
"mood__ominous","monsters_giants",0,34
"mood__ominous","mood_joyful",0,26
"mood__ominous","mood_-_calm_-_dark_fantasy_rpg",1,32
"mood__ominous","dd_haunted_house",3,48
"mood__ominous","mood_-_tension_-_dark_fantasy_rpg",2,26
"mood__ominous","monsters_beasts",0,18
"mood__ominous","mood_ridiculous",0,24
"mood__ominous","thrash",0,16
"mood__ominous","dd_cyber_action",0,54
"mood__ominous","combat_boss",4,74
"mood__ominous","battle_-_horror_-_dark_fantasy_rpg",1,28
"mood__ominous","monsters_orcs",0,23
"mood__ominous","combat_standard",3,64
"mood__ominous","dd_underdark",4,57
"mood__ominous","doom",0,16
"mood__ominous","beautiful_emotional_music",0,116
"mood__ominous","mood_creepy",5,48
"mood__ominous","situation_stealth",2,41
"mood__ominous","rpg_epic_action_music",0,65
"mood__ominous","otherworld",0,19
"mood__ominous","russell_shaw_pinnacle_tracks",0,15
"mood__ominous","battle_-_epic_-_dark_fantasy_rpg",1,23
"mood__ominous","dd_sacred",3,56
"mood__ominous","monsters_goblins",0,20
"mood__ominous","local_-_temple_-_dark_fantasy_rpg",3,16
"mood__ominous","monsters_aberrations",1,25
"mood__ominous","dd_wild_action",0,39
"mood__ominous","local_-_sea_-_dark_fantasy_rpg",1,18
"mood__ominous","ambient_storm",0,20
"mood__ominous","ominous",1,37
"mood__ominous","music_evil",2,20
"mood__ominous","dd_hardcore_action",0,37
"mood__ominous","dd_boss_battles",2,71
"mood__ominous","mood_-_dark_-_dark_fantasy_rpg",2,30
"mood__ominous","intensity_3",0,26
"mood__ominous","ambient_forest",0,22
"mood__ominous","dd_astral",0,51
"mood__ominous","dd_fierce_action",0,47
"mood__ominous","sad",1,29
"mood__ominous","dd_the_wilds",2,49
"mood__ominous","dd_creepy",0,46
"mood__ominous","intensity_2",0,24
"mood__ominous","dd_cinematic",0,66
"mood__ominous","mood_pleasant",2,53
"mood__ominous","combat_horrifying",2,29
"mood__ominous","atmosphere_the_manor",0,27
"mood__ominous","atmosphere_the_underdark",2,20
"mood__ominous","mood_ominous",7,69
"mood__ominous","ambient_ocean",0,20
